year,month,day,hour,minutes,seconds,temperature(C)
2017,8,18,25,33,36,20.81
2017,8,18,25,33,47,20.81
2017,8,18,25,33,58,20.81
2017,8,18,25,34,8,20.75
2017,8,18,25,34,19,20.75
2017,8,18,25,34,30,20.75
2017,8,18,25,34,41,20.75
2017,8,18,25,34,51,20.75
2017,8,18,25,35,2,20.75
2017,8,18,25,35,13,20.75
2017,8,18,25,35,23,20.81
2017,8,18,25,35,34,20.75
2017,8,18,25,35,45,20.75
2017,8,18,25,35,55,20.75
2017,8,18,25,36,6,20.75
2017,8,18,25,36,17,20.75
2017,8,18,25,36,27,20.75
2017,8,18,25,36,38,20.75
2017,8,18,25,36,49,20.75
2017,8,18,25,36,59,20.75
2017,8,18,25,37,10,20.75
2017,8,18,25,37,21,20.75
2017,8,18,25,37,31,20.75
2017,8,18,25,37,42,20.75
2017,8,18,25,37,53,20.75
2017,8,18,25,38,4,20.75
2017,8,18,25,38,14,20.75
2017,8,18,25,38,25,20.75
2017,8,18,25,38,36,20.75
2017,8,18,25,38,46,20.75
2017,8,18,25,38,57,20.69
2017,8,18,25,39,8,20.69
2017,8,18,25,39,18,20.69
2017,8,18,25,39,29,20.69
2017,8,18,25,39,40,20.69
2017,8,18,25,39,50,20.69
2017,8,18,25,40,1,20.69
2017,8,18,25,40,12,20.69
2017,8,18,25,40,22,20.69
2017,8,18,25,40,33,20.69
2017,8,18,25,40,44,20.69
2017,8,18,25,40,55,20.69
2017,8,18,25,41,5,20.69
2017,8,18,25,41,16,20.69
2017,8,18,25,41,27,20.69
2017,8,18,25,41,37,20.69
2017,8,18,25,41,48,20.69
2017,8,18,25,41,59,20.69
2017,8,18,25,42,9,20.69
2017,8,18,25,42,20,20.69
2017,8,18,25,42,31,20.69
2017,8,18,25,42,41,20.69
2017,8,18,25,42,52,20.69
2017,8,18,25,43,3,20.69
2017,8,18,25,43,14,20.69
2017,8,18,25,43,24,20.69
2017,8,18,25,43,35,20.69
2017,8,18,25,43,46,20.69
2017,8,18,25,43,56,20.69
2017,8,18,25,44,7,20.69
2017,8,18,25,44,18,20.69
2017,8,18,25,44,28,20.69
2017,8,18,25,44,39,20.63
2017,8,18,25,44,50,20.69
2017,8,18,25,45,0,20.69
2017,8,18,25,45,11,20.69
2017,8,18,25,45,22,20.69
2017,8,18,25,45,33,20.69
2017,8,18,25,45,43,20.69
2017,8,18,25,45,54,20.69
2017,8,18,25,46,5,20.69
2017,8,18,25,46,15,20.69
2017,8,18,25,46,26,20.69
2017,8,18,25,46,37,20.69
2017,8,18,25,46,47,20.69
2017,8,18,25,46,58,20.69
2017,8,18,25,47,9,20.69
2017,8,18,25,47,19,20.69
2017,8,18,25,47,30,20.69
2017,8,18,25,47,41,20.69
2017,8,18,25,47,52,20.69
2017,8,18,25,48,2,20.69
2017,8,18,25,48,13,20.69
2017,8,18,25,48,24,20.69
2017,8,18,25,48,34,20.63
2017,8,18,25,48,45,20.63
2017,8,18,25,48,56,20.63
2017,8,18,25,49,6,20.63
2017,8,18,25,49,17,20.69
2017,8,18,25,49,28,20.69
2017,8,18,25,49,38,20.69
2017,8,18,25,49,49,20.69
2017,8,18,25,50,0,20.69
2017,8,18,25,50,11,20.69
2017,8,18,25,50,21,20.69
2017,8,18,25,50,32,20.69
2017,8,18,25,50,43,20.69
2017,8,18,25,50,53,20.69
2017,8,18,25,51,4,20.69
2017,8,18,25,51,15,20.69
2017,8,18,25,51,25,20.69
2017,8,18,25,51,36,20.69
2017,8,18,25,51,47,20.69
2017,8,18,25,51,57,20.69
2017,8,18,25,52,8,20.69
2017,8,18,25,52,19,20.69
2017,8,18,25,52,29,20.69
2017,8,18,25,52,40,20.69
2017,8,18,25,52,51,20.69
2017,8,18,25,53,1,20.69
2017,8,18,25,53,12,20.69
2017,8,18,25,53,23,20.69
2017,8,18,25,53,34,20.69
2017,8,18,25,53,44,20.69
2017,8,18,25,53,55,20.69
2017,8,18,25,54,6,20.69
2017,8,18,25,54,16,20.69
2017,8,18,25,54,27,20.69
2017,8,18,25,54,38,20.69
2017,8,18,25,54,48,20.69
2017,8,18,25,54,59,20.69
2017,8,18,25,55,10,20.69
2017,8,18,25,55,20,20.69
2017,8,18,25,55,31,20.69
2017,8,18,25,55,42,20.69
2017,8,18,25,55,53,20.69
2017,8,18,25,56,3,20.69
2017,8,18,25,56,14,20.69
2017,8,18,25,56,25,20.69
2017,8,18,25,56,35,20.69
2017,8,18,25,56,46,20.69
2017,8,18,25,56,57,20.69
2017,8,18,25,57,7,20.69
2017,8,18,25,57,18,20.69
2017,8,18,25,57,29,20.69
2017,8,18,25,57,39,20.69
2017,8,18,25,57,50,20.69
2017,8,18,25,58,1,20.69
2017,8,18,25,58,12,20.69
2017,8,18,25,58,22,20.69
2017,8,18,25,58,33,20.63
2017,8,18,25,58,44,20.69
2017,8,18,25,58,54,20.69
2017,8,18,25,59,5,20.69
2017,8,18,25,59,16,20.69
2017,8,18,25,59,26,20.69
2017,8,18,25,59,37,20.63
2017,8,18,25,59,48,20.69
2017,8,18,25,59,58,20.63
2017,8,19,2,0,9,20.69
2017,8,19,2,0,20,20.63
2017,8,19,2,0,31,20.63
2017,8,19,2,0,41,20.69
2017,8,19,2,0,52,20.63
2017,8,19,2,1,3,20.63
2017,8,19,2,1,13,20.69
2017,8,19,2,1,24,20.69
2017,8,19,2,1,35,20.63
2017,8,19,2,1,45,20.63
2017,8,19,2,1,56,20.63
2017,8,19,2,2,7,20.63
2017,8,19,2,2,17,20.63
2017,8,19,2,2,28,20.63
2017,8,19,2,2,39,20.63
2017,8,19,2,2,49,20.69
2017,8,19,2,3,0,20.69
2017,8,19,2,3,11,20.69
2017,8,19,2,3,21,20.63
2017,8,19,2,3,32,20.63
2017,8,19,2,3,43,20.63
2017,8,19,2,3,54,20.63
2017,8,19,2,4,4,20.63
2017,8,19,2,4,15,20.63
2017,8,19,2,4,26,20.63
2017,8,19,2,4,36,20.63
2017,8,19,2,4,47,20.63
2017,8,19,2,4,58,20.63
2017,8,19,2,5,8,20.63
2017,8,19,2,5,19,20.63
2017,8,19,2,5,30,20.63
2017,8,19,2,5,40,20.56
2017,8,19,2,5,51,20.63
2017,8,19,2,6,2,20.56
2017,8,19,2,6,12,20.56
2017,8,19,2,6,23,20.56
2017,8,19,2,6,34,20.56
2017,8,19,2,6,45,20.56
2017,8,19,2,6,55,20.63
2017,8,19,2,7,6,20.63
2017,8,19,2,7,17,20.63
2017,8,19,2,7,27,20.63
2017,8,19,2,7,38,20.63
2017,8,19,2,7,49,20.63
2017,8,19,2,7,59,20.56
2017,8,19,2,8,10,20.56
2017,8,19,2,8,21,20.63
2017,8,19,2,8,31,20.63
2017,8,19,2,8,42,20.63
2017,8,19,2,8,53,20.63
2017,8,19,2,9,3,20.63
2017,8,19,2,9,14,20.63
2017,8,19,2,9,25,20.63
2017,8,19,2,9,36,20.63
2017,8,19,2,9,46,20.63
2017,8,19,2,9,57,20.63
2017,8,19,2,10,8,20.63
2017,8,19,2,10,18,20.63
2017,8,19,2,10,29,20.63
2017,8,19,2,10,40,20.56
2017,8,19,2,10,50,20.63
2017,8,19,2,11,1,20.56
2017,8,19,2,11,12,20.63
2017,8,19,2,11,22,20.56
2017,8,19,2,11,33,20.56
2017,8,19,2,11,44,20.56
2017,8,19,2,11,55,20.56
2017,8,19,2,12,5,20.56
2017,8,19,2,12,16,20.56
2017,8,19,2,12,27,20.56
2017,8,19,2,12,37,20.63
2017,8,19,2,12,48,20.63
2017,8,19,2,12,59,20.63
2017,8,19,2,13,9,20.63
2017,8,19,2,13,20,20.63
2017,8,19,2,13,31,20.56
2017,8,19,2,13,42,20.56
2017,8,19,2,13,52,20.56
2017,8,19,2,14,3,20.56
2017,8,19,2,14,14,20.56
2017,8,19,2,14,24,20.56
2017,8,19,2,14,35,20.56
2017,8,19,2,14,46,20.56
2017,8,19,2,14,56,20.56
2017,8,19,2,15,7,20.56
2017,8,19,2,15,18,20.56
2017,8,19,2,15,28,20.56
2017,8,19,2,15,39,20.56
2017,8,19,2,15,50,20.56
2017,8,19,2,16,0,20.56
2017,8,19,2,16,11,20.56
2017,8,19,2,16,22,20.56
2017,8,19,2,16,33,20.56
2017,8,19,2,16,43,20.56
2017,8,19,2,16,54,20.63
2017,8,19,2,17,5,20.56
2017,8,19,2,17,15,20.56
2017,8,19,2,17,26,20.56
2017,8,19,2,17,37,20.56
2017,8,19,2,17,47,20.56
2017,8,19,2,17,58,20.56
2017,8,19,2,18,9,20.56
2017,8,19,2,18,20,20.56
2017,8,19,2,18,30,20.56
2017,8,19,2,18,41,20.56
2017,8,19,2,18,52,20.56
2017,8,19,2,19,2,20.56
2017,8,19,2,19,13,20.56
2017,8,19,2,19,24,20.56
2017,8,19,2,19,34,20.56
2017,8,19,2,19,45,20.56
2017,8,19,2,19,56,20.56
2017,8,19,2,20,6,20.56
2017,8,19,2,20,17,20.56
2017,8,19,2,20,28,20.56
2017,8,19,2,20,39,20.56
2017,8,19,2,20,49,20.56
2017,8,19,2,21,0,20.56
2017,8,19,2,21,11,20.56
2017,8,19,2,21,21,20.56
2017,8,19,2,21,32,20.50
2017,8,19,2,21,43,20.50
2017,8,19,2,21,53,20.50
2017,8,19,2,22,4,20.50
2017,8,19,2,22,15,20.56
2017,8,19,2,22,26,20.50
2017,8,19,2,22,36,20.50
2017,8,19,2,22,47,20.50
2017,8,19,2,22,58,20.56
2017,8,19,2,23,8,20.56
2017,8,19,2,23,19,20.56
2017,8,19,2,23,30,20.56
2017,8,19,2,23,40,20.50
2017,8,19,2,23,51,20.50
2017,8,19,2,24,2,20.50
2017,8,19,2,24,12,20.50
2017,8,19,2,24,23,20.50
2017,8,19,2,24,34,20.56
2017,8,19,2,24,45,20.56
2017,8,19,2,24,55,20.56
2017,8,19,2,25,6,20.56
2017,8,19,2,25,17,20.56
2017,8,19,2,25,27,20.56
2017,8,19,2,25,38,20.50
2017,8,19,2,25,49,20.50
2017,8,19,2,25,59,20.50
2017,8,19,2,26,10,20.56
2017,8,19,2,26,21,20.56
2017,8,19,2,26,31,20.56
2017,8,19,2,26,42,20.56
2017,8,19,2,26,53,20.56
2017,8,19,2,27,4,20.56
2017,8,19,2,27,14,20.56
2017,8,19,2,27,25,20.56
2017,8,19,2,27,36,20.56
2017,8,19,2,27,47,20.63
2017,8,19,2,27,57,20.56
2017,8,19,2,28,8,20.56
2017,8,19,2,28,19,20.56
2017,8,19,2,28,29,20.56
2017,8,19,2,28,40,20.56
2017,8,19,2,28,51,20.50
2017,8,19,2,29,1,20.50
2017,8,19,2,29,12,20.50
2017,8,19,2,29,23,20.50
2017,8,19,2,29,33,20.50
2017,8,19,2,29,44,20.50
2017,8,19,2,29,55,20.50
2017,8,19,2,30,6,20.50
2017,8,19,2,30,16,20.50
2017,8,19,2,30,27,20.50
2017,8,19,2,30,38,20.56
2017,8,19,2,30,48,20.56
2017,8,19,2,30,59,20.50
2017,8,19,2,31,10,20.50
2017,8,19,2,31,20,20.50
2017,8,19,2,31,31,20.50
2017,8,19,2,31,42,20.50
2017,8,19,2,31,53,20.50
2017,8,19,2,32,3,20.50
2017,8,19,2,32,14,20.50
2017,8,19,2,32,25,20.50
2017,8,19,2,32,35,20.50
2017,8,19,2,32,46,20.56
2017,8,19,2,32,57,20.50
2017,8,19,2,33,7,20.50
2017,8,19,2,33,18,20.50
2017,8,19,2,33,29,20.50
2017,8,19,2,33,40,20.50
2017,8,19,2,33,50,20.56
2017,8,19,2,34,1,20.56
2017,8,19,2,34,12,20.50
2017,8,19,2,34,22,20.50
2017,8,19,2,34,33,20.50
2017,8,19,2,34,44,20.50
2017,8,19,2,34,54,20.44
2017,8,19,2,35,5,20.44
2017,8,19,2,35,16,20.50
2017,8,19,2,35,27,20.44
2017,8,19,2,35,37,20.50
2017,8,19,2,35,48,20.50
2017,8,19,2,35,59,20.50
2017,8,19,2,36,9,20.50
2017,8,19,2,36,20,20.44
2017,8,19,2,36,31,20.44
2017,8,19,2,36,42,20.44
2017,8,19,2,36,52,20.44
2017,8,19,2,37,3,20.44
2017,8,19,2,37,14,20.44
2017,8,19,2,37,24,20.44
2017,8,19,2,37,35,20.44
2017,8,19,2,37,46,20.44
2017,8,19,2,37,57,20.44
2017,8,19,2,38,7,20.50
2017,8,19,2,38,18,20.50
2017,8,19,2,38,29,20.50
2017,8,19,2,38,39,20.50
2017,8,19,2,38,50,20.50
2017,8,19,2,39,1,20.50
2017,8,19,2,39,11,20.50
2017,8,19,2,39,22,20.50
2017,8,19,2,39,33,20.50
2017,8,19,2,39,44,20.50
2017,8,19,2,39,54,20.50
2017,8,19,2,40,5,20.50
2017,8,19,2,40,16,20.50
2017,8,19,2,40,26,20.50
2017,8,19,2,40,37,20.50
2017,8,19,2,40,48,20.44
2017,8,19,2,40,59,20.44
2017,8,19,2,41,9,20.44
2017,8,19,2,41,20,20.44
2017,8,19,2,41,31,20.50
2017,8,19,2,41,41,20.50
2017,8,19,2,41,52,20.50
2017,8,19,2,42,3,20.50
2017,8,19,2,42,14,20.44
2017,8,19,2,42,24,20.44
2017,8,19,2,42,35,20.44
2017,8,19,2,42,46,20.44
2017,8,19,2,42,56,20.44
2017,8,19,2,43,7,20.50
2017,8,19,2,43,18,20.50
2017,8,19,2,43,28,20.50
2017,8,19,2,43,39,20.44
2017,8,19,2,43,50,20.44
2017,8,19,2,44,1,20.44
2017,8,19,2,44,11,20.44
2017,8,19,2,44,22,20.44
2017,8,19,2,44,33,20.44
2017,8,19,2,44,43,20.44
2017,8,19,2,44,54,20.44
2017,8,19,2,45,5,20.44
2017,8,19,2,45,16,20.44
2017,8,19,2,45,26,20.44
2017,8,19,2,45,37,20.44
2017,8,19,2,45,48,20.44
2017,8,19,2,45,58,20.44
2017,8,19,2,46,9,20.44
2017,8,19,2,46,20,20.44
2017,8,19,2,46,30,20.50
2017,8,19,2,46,41,20.44
2017,8,19,2,46,52,20.44
2017,8,19,2,47,3,20.44
2017,8,19,2,47,13,20.44
2017,8,19,2,47,24,20.44
2017,8,19,2,47,35,20.44
2017,8,19,2,47,45,20.44
2017,8,19,2,47,56,20.44
2017,8,19,2,48,7,20.38
2017,8,19,2,48,18,20.38
2017,8,19,2,48,28,20.38
2017,8,19,2,48,39,20.38
2017,8,19,2,48,50,20.38
2017,8,19,2,49,0,20.38
2017,8,19,2,49,11,20.44
2017,8,19,2,49,22,20.44
2017,8,19,2,49,33,20.44
2017,8,19,2,49,43,20.44
2017,8,19,2,49,54,20.44
2017,8,19,2,50,5,20.44
2017,8,19,2,50,15,20.44
2017,8,19,2,50,26,20.44
2017,8,19,2,50,37,20.44
2017,8,19,2,50,48,20.44
2017,8,19,2,50,58,20.44
2017,8,19,2,51,9,20.44
2017,8,19,2,51,20,20.44
2017,8,19,2,51,30,20.44
2017,8,19,2,51,41,20.44
2017,8,19,2,51,52,20.44
2017,8,19,2,52,3,20.44
2017,8,19,2,52,13,20.44
2017,8,19,2,52,24,20.44
2017,8,19,2,52,35,20.44
2017,8,19,2,52,45,20.44
2017,8,19,2,52,56,20.44
2017,8,19,2,53,7,20.44
2017,8,19,2,53,17,20.44
2017,8,19,2,53,28,20.44
2017,8,19,2,53,39,20.44
2017,8,19,2,53,50,20.44
2017,8,19,2,54,0,20.44
2017,8,19,2,54,11,20.44
2017,8,19,2,54,22,20.44
2017,8,19,2,54,32,20.44
2017,8,19,2,54,43,20.44
2017,8,19,2,54,54,20.38
2017,8,19,2,55,5,20.38
2017,8,19,2,55,15,20.38
2017,8,19,2,55,26,20.44
2017,8,19,2,55,37,20.38
2017,8,19,2,55,47,20.38
2017,8,19,2,55,58,20.38
2017,8,19,2,56,9,20.38
2017,8,19,2,56,20,20.38
2017,8,19,2,56,30,20.38
2017,8,19,2,56,41,20.38
2017,8,19,2,56,52,20.44
2017,8,19,2,57,2,20.44
2017,8,19,2,57,13,20.38
2017,8,19,2,57,24,20.38
2017,8,19,2,57,35,20.38
2017,8,19,2,57,45,20.38
2017,8,19,2,57,56,20.38
2017,8,19,2,58,7,20.44
2017,8,19,2,58,17,20.44
2017,8,19,2,58,28,20.44
2017,8,19,2,58,39,20.44
2017,8,19,2,58,50,20.44
2017,8,19,2,59,0,20.44
2017,8,19,2,59,11,20.44
2017,8,19,2,59,22,20.44
2017,8,19,2,59,32,20.44
2017,8,19,2,59,43,20.44
2017,8,19,2,59,54,20.38
2017,8,19,3,0,5,20.38
2017,8,19,3,0,15,20.38
2017,8,19,3,0,26,20.38
2017,8,19,3,0,37,20.38
2017,8,19,3,0,47,20.38
2017,8,19,3,0,58,20.44
2017,8,19,3,1,9,20.44
2017,8,19,3,1,20,20.44
2017,8,19,3,1,30,20.44
2017,8,19,3,1,41,20.44
2017,8,19,3,1,52,20.44
2017,8,19,3,2,2,20.44
2017,8,19,3,2,13,20.44
2017,8,19,3,2,24,20.44
2017,8,19,3,2,34,20.44
2017,8,19,3,2,45,20.44
2017,8,19,3,2,56,20.44
2017,8,19,3,3,7,20.44
2017,8,19,3,3,17,20.44
2017,8,19,3,3,28,20.44
2017,8,19,3,3,39,20.44
2017,8,19,3,3,49,20.44
2017,8,19,3,4,0,20.44
2017,8,19,3,4,11,20.44
2017,8,19,3,4,22,20.44
2017,8,19,3,4,32,20.44
2017,8,19,3,4,43,20.44
2017,8,19,3,4,54,20.44
2017,8,19,3,5,4,20.44
2017,8,19,3,5,15,20.44
2017,8,19,3,5,26,20.44
2017,8,19,3,5,36,20.44
2017,8,19,3,5,47,20.44
2017,8,19,3,5,58,20.44
2017,8,19,3,6,9,20.44
2017,8,19,3,6,19,20.38
2017,8,19,3,6,30,20.44
2017,8,19,3,6,41,20.44
2017,8,19,3,6,51,20.44
2017,8,19,3,7,2,20.44
2017,8,19,3,7,13,20.44
2017,8,19,3,7,24,20.44
2017,8,19,3,7,34,20.44
2017,8,19,3,7,45,20.44
2017,8,19,3,7,56,20.44
2017,8,19,3,8,6,20.44
2017,8,19,3,8,17,20.44
2017,8,19,3,8,28,20.44
2017,8,19,3,8,38,20.44
2017,8,19,3,8,49,20.44
2017,8,19,3,9,0,20.44
2017,8,19,3,9,11,20.44
2017,8,19,3,9,21,20.38
2017,8,19,3,9,32,20.44
2017,8,19,3,9,43,20.44
2017,8,19,3,9,53,20.44
2017,8,19,3,10,4,20.44
2017,8,19,3,10,15,20.44
2017,8,19,3,10,26,20.38
2017,8,19,3,10,36,20.44
2017,8,19,3,10,47,20.38
2017,8,19,3,10,58,20.38
2017,8,19,3,11,8,20.44
2017,8,19,3,11,19,20.44
2017,8,19,3,11,30,20.44
2017,8,19,3,11,41,20.44
2017,8,19,3,11,51,20.44
2017,8,19,3,12,2,20.44
2017,8,19,3,12,13,20.38
2017,8,19,3,12,23,20.38
2017,8,19,3,12,34,20.44
2017,8,19,3,12,45,20.44
2017,8,19,3,12,55,20.38
2017,8,19,3,13,6,20.38
2017,8,19,3,13,17,20.38
2017,8,19,3,13,28,20.38
2017,8,19,3,13,38,20.38
2017,8,19,3,13,49,20.38
2017,8,19,3,14,0,20.38
2017,8,19,3,14,10,20.38
2017,8,19,3,14,21,20.38
2017,8,19,3,14,32,20.38
2017,8,19,3,14,43,20.38
2017,8,19,3,14,53,20.38
2017,8,19,3,15,4,20.38
2017,8,19,3,15,15,20.38
2017,8,19,3,15,25,20.38
2017,8,19,3,15,36,20.38
2017,8,19,3,15,47,20.38
2017,8,19,3,15,58,20.38
2017,8,19,3,16,8,20.38
2017,8,19,3,16,19,20.38
2017,8,19,3,16,30,20.38
2017,8,19,3,16,40,20.38
2017,8,19,3,16,51,20.38
2017,8,19,3,17,2,20.38
2017,8,19,3,17,13,20.38
2017,8,19,3,17,23,20.38
2017,8,19,3,17,34,20.31
2017,8,19,3,17,45,20.38
2017,8,19,3,17,55,20.38
2017,8,19,3,18,6,20.38
2017,8,19,3,18,17,20.44
2017,8,19,3,18,27,20.38
2017,8,19,3,18,38,20.38
2017,8,19,3,18,49,20.38
2017,8,19,3,19,0,20.38
2017,8,19,3,19,10,20.38
2017,8,19,3,19,21,20.38
2017,8,19,3,19,32,20.38
2017,8,19,3,19,42,20.38
2017,8,19,3,19,53,20.31
2017,8,19,3,20,4,20.31
2017,8,19,3,20,15,20.31
2017,8,19,3,20,25,20.31
2017,8,19,3,20,36,20.38
2017,8,19,3,20,47,20.31
2017,8,19,3,20,57,20.31
2017,8,19,3,21,8,20.31
2017,8,19,3,21,19,20.38
2017,8,19,3,21,30,20.38
2017,8,19,3,21,40,20.31
2017,8,19,3,21,51,20.31
2017,8,19,3,22,2,20.31
2017,8,19,3,22,12,20.31
2017,8,19,3,22,23,20.31
2017,8,19,3,22,34,20.38
2017,8,19,3,22,45,20.38
2017,8,19,3,22,55,20.38
2017,8,19,3,23,6,20.38
2017,8,19,3,23,17,20.31
2017,8,19,3,23,27,20.31
2017,8,19,3,23,38,20.31
2017,8,19,3,23,49,20.31
2017,8,19,3,24,0,20.31
2017,8,19,3,24,10,20.31
2017,8,19,3,24,21,20.31
2017,8,19,3,24,32,20.31
2017,8,19,3,24,42,20.31
2017,8,19,3,24,53,20.31
2017,8,19,3,25,4,20.31
2017,8,19,3,25,15,20.31
2017,8,19,3,25,25,20.31
2017,8,19,3,25,36,20.31
2017,8,19,3,25,47,20.31
2017,8,19,3,25,57,20.31
2017,8,19,3,26,8,20.31
2017,8,19,3,26,19,20.31
2017,8,19,3,26,30,20.31
2017,8,19,3,26,40,20.31
2017,8,19,3,26,51,20.31
2017,8,19,3,27,2,20.31
2017,8,19,3,27,13,20.31
2017,8,19,3,27,23,20.31
2017,8,19,3,27,34,20.31
2017,8,19,3,27,45,20.31
2017,8,19,3,27,56,20.38
2017,8,19,3,28,6,20.38
2017,8,19,3,28,17,20.31
2017,8,19,3,28,28,20.31
2017,8,19,3,28,38,20.31
2017,8,19,3,28,49,20.31
2017,8,19,3,29,0,20.31
2017,8,19,3,29,10,20.31
2017,8,19,3,29,21,20.31
2017,8,19,3,29,32,20.31
2017,8,19,3,29,43,20.31
2017,8,19,3,29,53,20.31
2017,8,19,3,30,4,20.31
2017,8,19,3,30,15,20.31
2017,8,19,3,30,25,20.31
2017,8,19,3,30,36,20.31
2017,8,19,3,30,47,20.31
2017,8,19,3,30,58,20.25
2017,8,19,3,31,8,20.31
2017,8,19,3,31,19,20.31
2017,8,19,3,31,30,20.31
2017,8,19,3,31,40,20.31
2017,8,19,3,31,51,20.31
2017,8,19,3,32,2,20.31
2017,8,19,3,32,13,20.31
2017,8,19,3,32,23,20.31
2017,8,19,3,32,34,20.31
2017,8,19,3,32,45,20.25
2017,8,19,3,32,55,20.31
2017,8,19,3,33,6,20.31
2017,8,19,3,33,17,20.31
2017,8,19,3,33,28,20.31
2017,8,19,3,33,38,20.31
2017,8,19,3,33,49,20.31
2017,8,19,3,34,0,20.31
2017,8,19,3,34,10,20.31
2017,8,19,3,34,21,20.31
2017,8,19,3,34,32,20.31
2017,8,19,3,34,43,20.31
2017,8,19,3,34,53,20.31
2017,8,19,3,35,4,20.31
2017,8,19,3,35,15,20.31
2017,8,19,3,35,25,20.31
2017,8,19,3,35,36,20.31
2017,8,19,3,35,47,20.31
2017,8,19,3,35,57,20.31
2017,8,19,3,36,8,20.31
2017,8,19,3,36,19,20.31
2017,8,19,3,36,30,20.31
2017,8,19,3,36,40,20.31
2017,8,19,3,36,51,20.31
2017,8,19,3,37,2,20.31
2017,8,19,3,37,12,20.31
2017,8,19,3,37,23,20.31
2017,8,19,3,37,34,20.31
2017,8,19,3,37,45,20.31
2017,8,19,3,37,55,20.31
2017,8,19,3,38,6,20.31
2017,8,19,3,38,17,20.31
2017,8,19,3,38,27,20.31
2017,8,19,3,38,38,20.31
2017,8,19,3,38,49,20.31
2017,8,19,3,39,0,20.31
2017,8,19,3,39,10,20.31
2017,8,19,3,39,21,20.31
2017,8,19,3,39,32,20.31
2017,8,19,3,39,42,20.31
2017,8,19,3,39,53,20.31
2017,8,19,3,40,4,20.31
2017,8,19,3,40,15,20.31
2017,8,19,3,40,25,20.31
2017,8,19,3,40,36,20.31
2017,8,19,3,40,47,20.31
2017,8,19,3,40,57,20.38
2017,8,19,3,41,8,20.31
2017,8,19,3,41,19,20.31
2017,8,19,3,41,30,20.31
2017,8,19,3,41,40,20.31
2017,8,19,3,41,51,20.31
2017,8,19,3,42,2,20.38
2017,8,19,3,42,12,20.38
2017,8,19,3,42,23,20.38
2017,8,19,3,42,34,20.38
2017,8,19,3,42,44,20.38
2017,8,19,3,42,55,20.31
2017,8,19,3,43,6,20.31
2017,8,19,3,43,17,20.31
2017,8,19,3,43,27,20.31
2017,8,19,3,43,38,20.38
2017,8,19,3,43,49,20.31
2017,8,19,3,43,59,20.31
2017,8,19,3,44,10,20.31
2017,8,19,3,44,21,20.31
2017,8,19,3,44,32,20.31
2017,8,19,3,44,42,20.31
2017,8,19,3,44,53,20.31
2017,8,19,3,45,4,20.31
2017,8,19,3,45,14,20.31
2017,8,19,3,45,25,20.31
2017,8,19,3,45,36,20.31
2017,8,19,3,45,47,20.31
2017,8,19,3,45,57,20.31
2017,8,19,3,46,8,20.31
2017,8,19,3,46,19,20.31
2017,8,19,3,46,30,20.31
2017,8,19,3,46,40,20.25
2017,8,19,3,46,51,20.25
2017,8,19,3,47,2,20.25
2017,8,19,3,47,12,20.25
2017,8,19,3,47,23,20.25
2017,8,19,3,47,34,20.31
2017,8,19,3,47,45,20.31
2017,8,19,3,47,55,20.25
2017,8,19,3,48,6,20.25
2017,8,19,3,48,17,20.31
2017,8,19,3,48,27,20.31
2017,8,19,3,48,38,20.31
2017,8,19,3,48,49,20.31
2017,8,19,3,49,0,20.31
2017,8,19,3,49,10,20.31
2017,8,19,3,49,21,20.31
2017,8,19,3,49,32,20.31
2017,8,19,3,49,42,20.31
2017,8,19,3,49,53,20.31
2017,8,19,3,50,4,20.31
2017,8,19,3,50,15,20.31
2017,8,19,3,50,25,20.31
2017,8,19,3,50,36,20.31
2017,8,19,3,50,47,20.31
2017,8,19,3,50,57,20.31
2017,8,19,3,51,8,20.31
2017,8,19,3,51,19,20.31
2017,8,19,3,51,30,20.31
2017,8,19,3,51,40,20.31
2017,8,19,3,51,51,20.31
2017,8,19,3,52,2,20.31
2017,8,19,3,52,12,20.25
2017,8,19,3,52,23,20.25
2017,8,19,3,52,34,20.31
2017,8,19,3,52,45,20.31
2017,8,19,3,52,55,20.31
2017,8,19,3,53,6,20.31
2017,8,19,3,53,17,20.31
2017,8,19,3,53,27,20.25
2017,8,19,3,53,38,20.25
2017,8,19,3,53,49,20.25
2017,8,19,3,54,0,20.25
2017,8,19,3,54,10,20.31
2017,8,19,3,54,21,20.31
2017,8,19,3,54,32,20.31
2017,8,19,3,54,43,20.25
2017,8,19,3,54,53,20.25
2017,8,19,3,55,4,20.25
2017,8,19,3,55,15,20.25
2017,8,19,3,55,25,20.25
2017,8,19,3,55,36,20.25
2017,8,19,3,55,47,20.25
2017,8,19,3,55,58,20.25
2017,8,19,3,56,8,20.25
2017,8,19,3,56,19,20.25
2017,8,19,3,56,30,20.25
2017,8,19,3,56,41,20.25
2017,8,19,3,56,51,20.25
2017,8,19,3,57,2,20.25
2017,8,19,3,57,13,20.25
2017,8,19,3,57,23,20.25
2017,8,19,3,57,34,20.25
2017,8,19,3,57,45,20.25
2017,8,19,3,57,56,20.25
2017,8,19,3,58,6,20.25
2017,8,19,3,58,17,20.25
2017,8,19,3,58,28,20.25
2017,8,19,3,58,38,20.25
2017,8,19,3,58,49,20.25
2017,8,19,3,59,0,20.25
2017,8,19,3,59,11,20.25
2017,8,19,3,59,21,20.25
2017,8,19,3,59,32,20.25
2017,8,19,3,59,43,20.25
2017,8,19,3,59,53,20.25
2017,8,19,4,0,4,20.31
